[2021-06-09T20:42:55.198] [INFO] default - |-----------------|
[2021-06-09T20:42:55.205] [INFO] default - |ExtraServer START|
[2021-06-09T20:42:55.206] [INFO] default - |-----------------|
[2021-06-09T20:42:55.211] [INFO] default - creating server...
[2021-06-09T20:42:55.214] [INFO] default - Loading plugins...
[2021-06-09T20:42:55.233] [ERROR] default - Cloud not load plugin asdasd.json: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.373] [ERROR] default - Cloud not load plugin chat.js: TypeError [ERR_INVALID_ARG_TYPE]: The "emitter" argument must be an instance of EventEmitter. Received type string ('connection')
[2021-06-09T20:42:55.375] [INFO] defaultRequestHandler.js - DefaultRequestHandler was made by BomberPlayz.
[2021-06-09T20:42:55.375] [INFO] default - Loaded plugin defaultRequestHandler.js
[2021-06-09T20:42:55.376] [ERROR] default - Cloud not load plugin directoryList.js: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.378] [INFO] logDebug.js - logDebug plugin by BomberPlayz!
[2021-06-09T20:42:55.378] [INFO] default - Loaded plugin logDebug.js
[2021-06-09T20:42:55.380] [ERROR] default - Cloud not load plugin tuccc.json: SyntaxError: D:\OneDrive\Desktop\progs\ExtraServer\server_plugins\tuccc.json: Unexpected number in JSON at position 57948
[2021-06-09T20:42:55.381] [INFO] _compatibleMode.js - CopatibleMode plugin was made by BomberPLayz
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.167] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.168] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.182] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.183] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.199] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.214] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.215] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.246] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.276] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.292] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.309] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.310] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.311] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.341] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.375] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.380] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.392] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.393] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.394] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.396] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.404] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.451] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.483] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.529] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.531] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.546] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.564] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.565] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.566] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.624] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.627] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.628] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.630] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.631] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.656] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.672] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.674] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.675] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.718] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.720] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.722] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.725] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
    at emitErrorNT (node:internal/streams/destroy:193:8)
    at emitErrorCloseNT (node:internal/streams/destroy:158:3)
    at processTicksAndRejections (node:internal/process/task_queues:83:21)
[2021-06-09T20:47:28.767] [FATAL] default - uncaughtException: FetchError: request to http://win.crackpixel.hu:1028/papi?usr=asd failed, reason: connect ETIMEDOUT 78.47.14.209:1028
    at ClientRequest.<anonymous> (D:\OneDrive\Desktop\progs\ExtraServer\node_modules\node-fetch\lib\index.js:1461:11)
    at ClientRequest.emit (node:events:365:28)
    at Socket.socketErrorListener (node:_http_client:447:9)
    at Socket.emit (node:events:365:28)
